0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
-49.9579450914171,-52.45207506031651,-48.73104131311329,-54.39546746332108,-51.84267507815198,-55.110276961615206,-58.399919250721446,-45.99402923837771,-51.88021816988686,-49.55153791038729,-56.814257625288725,-55.1416762479917,-57.47279965872255,-54.67461072857559,-47.431895993036726,-56.495169617595465,-53.71741172820306,-53.701996964405076,-54.91433735340566,-48.56205561814379,-52.20598386436,-58.37771073739718,-55.9234375828251,-48.73082422069014,-47.40960034580095,-50.66691287614816,-53.57144063771394,-45.7961511536082
-49.64157591751348,-55.11892575761206,-47.82330122902665,-53.682879618031755,-54.140355230583324,-54.03956448001915,-58.29831376685142,-46.88943228883015,-51.53643111169345,-52.37735459918643,-56.43815962346165,-54.03024831375984,-54.725561359150745,-54.41832590119019,-47.60817263622401,-56.45096826094406,-54.719651085514414,-54.31948539628974,-53.29186783695999,-47.87177704517363,-51.33052530134769,-56.83055326919269,-53.351709054002846,-50.25789352257402,-48.89811066729608,-51.83932509008836,-55.40967174508468,-47.102362284186185
-50.02867383819635,-52.46562285592504,-47.02478498467785,-55.98961817566714,-52.57707454571171,-54.608426013363214,-58.19055694270168,-45.74133968270132,-51.139590393144054,-51.83395622211535,-54.77836396665364,-56.21187376768405,-56.2289215252812,-51.173070956322796,-46.25479575831768,-56.42944251601408,-56.19904323309519,-53.96880909852719,-52.23909119906709,-47.39285697592899,-51.59847069394688,-56.596785862879514,-54.53081273779389,-49.99568744751487,-48.6337905316156,-49.89621371777291,-55.58465981395149,-44.6925752146402
-48.319790251543346,-53.65046308411385,-48.85806436764449,-54.59334463097651,-52.91683671682029,-53.82609201748655,-57.37780420511157,-47.993569704603914,-51.71237813660769,-50.271509907513554,-55.634686383556044,-54.950832902786495,-56.74257535939294,-56.0928180691416,-47.176548069613055,-56.23550328399953,-55.432511623811045,-53.24820916741286,-53.26932596004257,-47.92387228008053,-51.902322918589086,-43.72589994679759,-54.79751484025198,-50.49504189366008,-45.33396689016548,-50.339494223341234,-55.302234635637326,-46.25353214451221
-50.38152398749814,-55.73261357385515,-49.22433501806037,-54.64715737721874,-53.65563241369081,-54.35345282839664,-56.368127003918815,-44.63035323942871,-51.47791500143268,-48.391971002776735,-55.98873646451662,-52.9511497210293,-54.481576586677875,-47.8794983743882,-47.32907470037998,-56.805198456435846,-56.82686793740385,-53.3809436439226,-54.235456697925315,-46.72642360193955,-51.53397260939356,-52.40818706783726,-53.47450120584269,-48.726810538568074,-50.07564436014163,-49.31467325138138,-52.846513705962906,-45.46888647388536
-50.00159329188444,-54.43220092586188,-48.43373541850121,-55.40748847139592,-55.09639674464963,-55.49470589993389,-56.90759687481321,-45.25558887356031,-51.2731283230291,-50.16651624409076,-54.37675402952251,-53.41435958129313,-55.099012397436226,-65.18922332050559,-49.98862675790747,-55.822894997577855,-55.73912405658451,-54.62055270426346,-53.49418948597739,-48.23101174948641,-51.40853891648768,-51.82194632912525,-54.804359426824576,-49.06973103971667,-45.65286822227406,-49.53602242102187,-53.80575064968225,-45.84646972998815
-48.87650956523192,-53.275665982516095,-45.33649323287256,-53.14451750165209,-53.03450171838516,-55.665148997280774,-56.684430846214816,-44.60372404412531,-52.06018536605696,-49.18706168906113,-54.71316277431227,-53.726734851367226,-54.6533493742101,-59.56692385765765,-46.897437865759024,-56.8714372961732,-53.5082891697666,-53.170139320212265,-54.27443301844407,-48.7169204245699,-51.53528240083736,-59.566490033036814,-55.7323812333435,-49.29584689306843,-45.73591976477917,-49.490574134694015,-54.19037432400275,-45.396245386151506
-50.541146672852165,-55.139305893509665,-47.88341849924393,-55.63243283435198,-53.97860735469327,-55.76627699792354,-59.30778375654352,-46.11492843672305,-54.55413478303968,-49.81703432204628,-55.69733479199048,-53.903751620254624,-54.52801539546292,-59.977226024741334,-46.74666225773917,-56.92972309057259,-55.83551401449352,-54.71718537701269,-51.48150962215035,-49.15235815946881,-52.44182162180394,-62.9934952791059,-54.46977919400177,-50.87857128106516,-48.644116058594314,-50.16478256793764,-53.80262759928252,-46.85721597173411
-50.257295566555875,-54.28680051418092,-48.067930142658696,-54.698119623788095,-53.11130194386097,-53.54616663660264,-56.58822870397825,-46.16532929165131,-53.2116737939151,-50.26605337547093,-53.93362914874947,-53.423914220220176,-55.160047452265104,-59.163262945867565,-47.86918495686982,-56.105253275428176,-56.539110757344744,-56.0985017491815,-54.966596533346944,-49.87341055799017,-52.053500231311936,-55.07144637152541,-55.984928693102006,-48.71813963320915,-47.76097900406315,-49.183724604224096,-53.114282723552726,-48.31770957965379
-49.40380009406037,-53.581775796183855,-47.06266215984178,-56.400500026722156,-52.50613960390807,-55.95687224325679,-58.97471481636624,-47.55358497872538,-52.69808561806015,-50.28318387801957,-55.77962172251221,-53.81220435379688,-55.14882013157618,-54.10534954648662,-49.068010502898034,-58.18734973069224,-55.50444897261085,-54.07650828931979,-54.119073871578564,-47.50473966415755,-51.671547121429136,-50.388432777634556,-54.13102521469483,-52.59246817564253,-46.92565915130213,-50.30013647657813,-54.747046621297045,-45.9811118147341
-49.987856113840316,-55.536045537925375,-47.6958030053491,-53.78044262739632,-53.98793638103267,-53.48357671413592,-55.992464354837686,-45.48367084968969,-50.18509338905507,-49.55782552896744,-56.21347420619327,-53.36774449354954,-56.04870843466204,-58.82045113672436,-47.97480185758245,-57.49935537239444,-52.821742026182804,-55.459826565667306,-52.98149951434826,-47.13634991760502,-50.90133717810408,-57.34289998034762,-54.342343504901244,-48.98716730050229,-45.61254350137841,-49.19551505492103,-54.39815767025385,-45.59488356395671
-48.361632944709704,-54.212861476884584,-47.178562278195336,-55.71215746141946,-55.44470260625104,-55.17370977418441,-57.72972665261668,-43.52383956506219,-51.85505949248124,-49.92981343401839,-55.0470856114608,-55.84073206579064,-55.44698290785096,-56.58318724082024,-48.75187556593447,-58.758188650157216,-54.43096980767153,-55.21821570503273,-54.37583491184747,-48.191157705156215,-52.21488457267014,-55.43152458244277,-55.44231316225182,-51.386181092544035,-46.968122399022086,-48.85048936004089,-54.688932015754006,-47.48952243998672
-47.55861694058509,-55.47853296441917,-46.84150106515951,-55.58646860015848,-55.169650336949914,-55.23134310287323,-54.778231635617885,-45.835461435739596,-53.07163548544174,-49.52511303982042,-55.38552459457115,-53.522889245285285,-54.80243604423139,-58.600417406114616,-47.16503646362579,-57.77273243555795,-55.24769238771895,-54.46636507692952,-54.74883916969994,-47.20235401815557,-52.96263590319645,-54.98033636327665,-53.9061196280328,-48.69494723892969,-47.0003456347813,-50.47482264142251,-51.89732131435193,-44.76051515423043
-50.58087212000782,-54.045868550084,-48.136505058618916,-53.2512569470456,-52.888033070572185,-54.296630470897824,-59.09686266348571,-46.64605008022651,-52.07626246483288,-49.52632550250156,-55.45615970582113,-53.48067154300086,-55.5912976929323,-54.373883230698915,-50.55774844561354,-58.005677303752115,-54.19451426928539,-54.720566053861766,-55.36931409756894,-48.298119992882135,-52.89414953642931,-52.17711302471582,-54.61341669710894,-50.665153575684855,-46.62990397556043,-49.83431619809711,-52.90934256526645,-45.69579840127571
-49.16042240817059,-54.28820026622954,-47.43163123765538,-55.26185157589079,-54.49320326503893,-55.84417803929058,-58.16571144042563,-46.37057292380695,-53.18462933798829,-51.090932206461304,-56.18237812329383,-53.62803896075915,-55.10791607632485,-59.823235386471254,-48.674364946631805,-57.12784593026222,-55.26188362449739,-53.313244824585524,-53.974668317840845,-48.12506124081103,-50.95843420968431,-58.87836004438944,-56.18423575556543,-49.81300741377637,-47.27333791331444,-49.08886772829146,-54.55262206204473,-46.09075886969613
-50.08938554852522,-55.213262217338915,-47.4653383127545,-54.343843139487475,-54.97859303983914,-55.07357355055773,-57.26501780849262,-47.172339380874746,-51.47135810670463,-51.268112902914716,-55.558657582848106,-54.410741585983274,-55.79746107373634,-57.24342069865775,-45.95987145978893,-56.161752526620596,-53.646479572552174,-53.987287194703626,-55.66496688565864,-48.437740715650726,-54.55912417102541,-53.6335128410233,-54.23559887249403,-49.05897658828113,-47.174061026453195,-50.796485658992765,-55.36320920376962,-46.21597300478606
-50.53085393350177,-55.79175763484789,-46.652022665870554,-54.54206673949579,-54.573635671096774,-56.85850160670852,-55.82798925530983,-45.557031434496324,-52.07538844854851,-53.434036240727735,-55.133267987890434,-53.24850217291993,-56.25171845327945,-46.59244292659588,-48.34561286092866,-56.34142432488734,-54.08390332279726,-54.3030034774199,-53.44925755070965,-47.525245887990415,-51.57409861070812,-47.63103236255925,-54.69761050208084,-49.9790955355554,-46.226207672498475,-48.71266079409861,-55.03252106788918,-46.523626307496144
-48.79639207239206,-54.649300895643755,-47.047861417055074,-55.19015192745718,-54.89104397878963,-57.21489962338764,-57.27771535843793,-46.7804296835932,-52.26543479671178,-51.5239893893302,-53.92723583269873,-53.945125924962255,-56.49728445866219,-51.38945376297904,-46.758377600873246,-58.03304640399736,-55.080896619601965,-54.78112875658443,-54.22534166755224,-47.397825714907185,-50.536728466576704,-55.477196456606016,-54.89342430101696,-52.57892951045732,-49.198797669420465,-49.95138551162823,-54.12750170333714,-46.781670797082164
-51.37092041219884,-54.18751623840929,-46.49183282422379,-55.528295257274806,-54.012872980363944,-56.05416291511558,-56.59979747680437,-47.591100759960085,-51.77785395911335,-49.99157980311057,-53.34582697157146,-52.56165654898193,-56.598318277877624,-55.625877654543096,-46.511461903678196,-58.122351983272424,-56.93524749764838,-55.29103646320781,-53.26978757371417,-48.284510223468516,-50.56228666910245,-57.440988332332545,-54.49779060363197,-50.46857001390784,-46.57197738127198,-47.3344355438561,-56.40306366184263,-45.800533892999795
-50.053887398676686,-54.67477301908535,-47.867626610084976,-55.2254027328266,-53.55039795883473,-54.156004336768554,-58.80995282399757,-44.782761970702,-53.13860564947627,-51.22109432960487,-56.0387991491663,-55.880469336994565,-55.1922543446814,-62.4781329455418,-48.83379462005053,-56.201185217114514,-55.54782363684941,-54.60696566202355,-54.79344797103228,-47.795556235274226,-52.179158187781375,-48.75864495158212,-55.51316788733574,-49.71140496715023,-49.379696055816616,-47.94645386440898,-54.6051023652971,-45.261331160707066
-49.67947935497091,-56.04441264661239,-47.03470657327709,-53.84346991010665,-52.575637798359324,-56.20968623825673,-56.5567082302049,-46.728572877618795,-53.3355645531311,-49.82141145748643,-54.18329914397754,-53.6483099937493,-54.83136217795526,-51.622814588845905,-47.436211292832894,-56.76908241243349,-55.862814528591194,-54.501707188645824,-53.75387995956903,-48.195760858648434,-51.98361985892244,-66.05941660032234,-54.664216165637654,-51.16721106016777,-47.38680144451777,-47.64979471594108,-54.621378893040955,-46.25735295652168
-48.77417166377661,-53.070226672922125,-47.52635001117704,-55.469229191615504,-53.71064408478318,-55.48862809164967,-57.70570563085475,-45.73394994340377,-52.364179640609905,-50.52456324959889,-55.33808506268161,-53.120616144525854,-53.63440996336066,-50.893641345751654,-48.52677246723657,-57.6120565508827,-56.09402811184007,-54.54882607018536,-54.12697470677622,-47.488162103370364,-51.44240269787966,-53.83071299071802,-55.43381341037871,-47.98258437537028,-46.77939476484872,-50.17267107727692,-52.72590796083672,-46.76455871908269
-49.787841259643834,-54.455009366212785,-46.83342346570994,-57.5765427793101,-53.63920620551808,-55.35222949022638,-56.953721037783,-47.106296657660494,-51.83220162164624,-49.25111261368537,-56.19455995176863,-54.584016105333326,-53.42655151945319,-55.44641778653611,-48.764058811015175,-57.26715133429821,-55.94846766391897,-51.821279396836225,-53.32117204139658,-49.15070435655847,-50.57370785260846,-56.86198231201572,-56.62464372160235,-51.34869376542865,-46.32414125271563,-49.42531084856441,-53.97548381776184,-45.58757097368767
