0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
-51.3612690900505,-53.3829015938423,-49.358130404214904,-56.90577396013769,-54.03041658005074,-56.66292618412428,-58.95641098346211,-47.74008841677017,-51.65949283162677,-52.055946019809184,-56.30096757785716,-54.64286069321467,-55.22578205283139,-60.14032677100234,-48.6767643414915,-56.782592126069545,-55.08372169553607,-52.90696059912057,-53.87330002979727,-48.17575153487507,-50.48849978827665,-55.33798124728287,-55.28772548729968,-50.27825619695701,-48.71427209905186,-49.88732741703433,-53.54791244709427,-45.359276934171696
-50.06505974516737,-54.62017502337587,-47.57588679677962,-55.532805524952096,-53.3051101894083,-56.19273908908871,-56.454844643379005,-44.771815362180185,-52.81071495511482,-50.88215090700725,-56.17349727436535,-53.472012747333785,-56.4727911245166,-52.608793245993034,-48.119714259478016,-56.68085089386095,-54.36714424482358,-56.24788162823365,-55.542773515414,-47.26192336194775,-52.61227359745008,-49.15988875980262,-54.54017206266028,-50.541924212352534,-46.56213152530258,-48.57477831355585,-54.65895318244829,-44.23118835378862
-49.31601958670183,-54.27175685087067,-49.087774834104394,-55.87221255784672,-51.931310603692246,-55.002140393766226,-57.910132911228956,-46.91485461308355,-51.16709660320036,-50.4274294615742,-52.8585105088622,-57.56401132614016,-54.27258900727616,-47.58932203890349,-45.63314155870162,-55.92243574813473,-53.79488027929246,-53.161312695317044,-54.396929954768275,-48.779816725569624,-52.44408695683419,-52.52447098710077,-54.419145390300535,-49.04919137285216,-49.265851058338114,-49.935729800972794,-53.3146778965694,-46.1667828279158
-50.034581011138194,-52.99414394435105,-47.466348840296476,-54.52063478507579,-56.27047771764959,-56.6046770468606,-58.110658925569986,-46.087082878796195,-50.77830607089487,-49.38675242699279,-56.405955090663205,-53.03861982689243,-55.284623095694435,-61.128773906037964,-46.43666301402796,-57.24181155975633,-53.111125979399176,-55.0324515496374,-53.40491021886616,-50.135284399459096,-51.85616371265455,-58.535071811586455,-55.46617275582664,-49.47716552965994,-48.50709697866764,-49.27752466566981,-54.54503200161557,-46.43695841837198
-51.480638016294876,-54.11386083664079,-45.674764870219924,-56.91027784644046,-54.1272754236701,-54.66797972573867,-57.07674287371937,-46.52179418140533,-52.74725689948887,-49.10280034639004,-55.057580760394345,-46.05529669015782,-55.997472421271446,-53.86171734308293,-49.20611660298413,-57.343482070007944,-52.77694200186232,-53.20907531148605,-52.12545624183065,-49.088656901859004,-52.612552530468484,-59.28601063688804,-55.108749865120664,-49.792294849228604,-46.759736124221085,-49.59587183398625,-55.440166364724895,-44.977662946849186
-50.00783260887325,-54.535300129030894,-47.640029872742254,-56.862151914228136,-55.231097894982284,-55.8981005610267,-54.81372662566262,-47.11971900676841,-53.45061129161036,-50.51177379975372,-54.94623728377886,-40.225237480004864,-54.1793666901659,-57.31784621973895,-46.74606068906294,-56.8820729498648,-54.500189400739835,-55.94698201013179,-55.03559041008828,-49.2075137342545,-52.58227314130764,-56.78856021538771,-53.724870504072406,-49.846463277724446,-47.89438683620352,-50.300719416610036,-54.00058972787906,-45.74163719473232
-50.12547481622858,-52.914875482506645,-48.37703885976419,-56.97886081072264,-54.03913717088066,-55.33110587194544,-57.29359161211218,-45.36716070797111,-52.902219523879815,-49.412964220777326,-55.04084033923512,-60.23980003475599,-53.23620224690681,-56.95826641079583,-48.54509243692962,-56.50182999462416,-54.074451030562905,-54.59879418131813,-54.956476615798785,-48.41050627093902,-50.79049695404954,-39.540745970267714,-55.03916226891142,-49.11796551295735,-48.444239294535656,-49.61936108125971,-53.852269290307454,-47.79477352555709
-50.11434649936974,-53.66917627164312,-49.96213898698433,-55.235639948356244,-53.349513215930806,-54.67958589858593,-56.53805030431569,-46.17752367948175,-51.616812098769266,-49.873470253454144,-55.445877807010035,-49.956925313001896,-55.63988341432372,-62.33252268834438,-45.997203687922095,-57.75998849940981,-55.18034631047597,-53.61329692029342,-53.80181460343517,-48.02735765186243,-53.04396217265997,-55.741514964580325,-55.77260259104954,-51.881711467603985,-48.6694851438376,-47.74129353747041,-53.184218421781125,-46.98863323613006
-48.07258601293014,-53.601205189915866,-47.712636243035874,-53.940692218418214,-54.46215952745383,-54.67658976941168,-59.55333981231203,-46.7742683542186,-52.08465993576734,-49.32194603041415,-55.80433370107539,-55.171023505790345,-54.8367835878596,-64.4648322614276,-49.73610031561419,-57.4280341133529,-54.980671322566096,-54.26929893406545,-53.487654376537236,-49.00152387214923,-51.37252775244399,-52.59026724288652,-55.04356401401195,-51.764502410715394,-47.357300412699324,-49.60451943960001,-54.60493984821396,-45.75292355841459
-51.28695509809367,-52.80849026130092,-48.590807482794396,-55.944826968935885,-54.53919111887585,-56.01189433041909,-58.30870031955017,-45.49636466014609,-51.85012770252873,-49.2965727710924,-56.21729696709001,-51.454049321361296,-55.54837503625213,-53.388865529498034,-50.7392119780255,-57.46264985437135,-52.71807954022544,-53.05165806840523,-54.19912069127697,-48.218377852031935,-54.00357078900407,-50.804046641138115,-55.05874091983852,-51.66565082608929,-47.89376089342142,-50.62940352053056,-54.432528736236414,-46.717537790708185
