0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
-48.78417938477024,-55.78819062136352,-48.60695747531138,-56.589055868284085,-55.30608603986026,-56.46765223856627,-56.174595394652385,-47.733432458384925,-52.19223727274891,-49.340384690491135,-54.00582666862579,-54.21605947307572,-54.69797001897484,-53.73949773942947,-49.35608431608804,-55.524141574529445,-55.33580263423742,-54.47737907970463,-62.79334131125512,-48.73025811178732,-53.51157285497895,-54.67350220290577,-54.98876997052246,-53.10257099097328,-48.01209578942463,-50.53967376840596,-53.16866151327298,-46.94582517047201
-49.98147567729969,-53.714424610597334,-45.798203268171214,-55.05231400604665,-53.01191434657376,-57.26470626610598,-57.16133597983319,-45.50590697420498,-50.034376490895454,-49.23305286357675,-54.40387496797807,-53.957935003507245,-55.4100468704453,-55.83850979851755,-49.68832361969825,-58.17860896878408,-55.596619722139835,-53.832763189286574,-54.000639291453396,-48.154863772445225,-52.529084548039926,-52.64991771842603,-55.7878700968131,-48.50961838668026,-47.95932471720143,-50.390792938623406,-53.955378184641084,-46.42815537872265
-49.514690998349884,-54.83266164391048,-47.28100023235503,-55.15329158932651,-52.408665590978785,-54.43721904887089,-58.35105822154951,-45.82497463821687,-53.20005466084925,-49.11217683705487,-54.97862057810787,-53.94854758816309,-54.79795296107469,-55.640080824131005,-49.183609087310174,-57.200082685286134,-54.8705160052131,-54.01394461394032,-48.96573284317696,-46.86320797686285,-52.4908344972401,-54.68338838595516,-54.54504684095157,-49.89193113499355,-46.946012279049974,-49.34965791901737,-53.82191575213276,-44.300048668694274
-49.56148211415539,-53.29449638049732,-47.593612609397546,-54.02851070252935,-52.47921502290016,-55.41772545981693,-57.073484170995734,-44.86974523511164,-51.84938619663221,-51.125504525817306,-55.99829559440407,-52.387614305584954,-56.060863539606494,-57.970612709493196,-47.94676678031672,-57.22802129921905,-52.221023171708985,-53.95328267214949,-51.63116486841851,-47.17978670998969,-52.01089479189436,-55.86784088745608,-55.3494145893815,-50.63092212622333,-49.48071133979917,-51.69827948913089,-53.34925984796988,-44.80864629969237
-49.49396138847061,-54.37955085454497,-47.18990621958329,-54.83227712930742,-53.90597367148343,-55.03469901826594,-56.13681146035345,-45.71163356807542,-51.71027091885351,-50.57115316866345,-54.57973975603663,-54.39845687689211,-52.85289697992936,-54.62311188893226,-47.698919740808364,-59.59395162762591,-55.435720647836376,-56.36557342116597,-51.54803869384466,-46.43342852121149,-52.274353900872555,-55.000372770578956,-56.12818564258087,-49.23669956373247,-47.02070313931148,-50.85874463849915,-52.97335993363416,-46.29696029836253
-49.93130883054767,-55.125196564803524,-47.515430867856175,-56.75725952416755,-54.17279669178537,-56.12765095939771,-57.06328920315858,-46.29492848610761,-51.12495083490935,-51.4502986348745,-56.275354708462615,-53.72617883557156,-55.52401973291849,-56.13049024963631,-49.85006473227933,-56.97477999333647,-55.990059496762434,-53.30998675559314,-57.392372597722,-47.98947431884499,-53.84268777798613,-55.22909245904003,-55.58000259935856,-49.4149500392484,-47.769543344607314,-49.42701314056061,-54.98156998920551,-48.08431848038401
-50.09093294213796,-52.991024991063945,-47.7664270856774,-54.650814827571295,-54.454258224611706,-54.195664008940675,-56.86218065692987,-46.29703182364326,-49.938694879805105,-51.337955993248194,-54.13895791700723,-55.03456186469638,-54.354243809358536,-54.43248065959728,-47.170166110310966,-57.52779146805388,-52.393265301036784,-52.68526073385807,-57.1031155476129,-49.54855088205241,-53.330599343572935,-54.96170205813677,-55.61869195358638,-47.69517291562484,-47.80818348671003,-49.19358960592535,-54.91365500824156,-46.889069982510065
-48.56345798208856,-54.729221196028845,-47.26315487058231,-53.587250923503625,-54.91352812683013,-56.078241144463924,-57.56952639127659,-45.757310473729405,-53.77014863485554,-50.71462733151335,-55.6133416538251,-52.99472474446226,-55.143505958623784,-53.58732516036504,-48.28615103990987,-57.299302914055225,-52.984462176668096,-55.57380581183876,-49.25296184531412,-49.342968879154654,-52.256270895938954,-54.40714294687934,-56.16870145158405,-49.79589807990352,-48.47374407930683,-50.37921595521322,-54.8459452879087,-45.868444439729544
-48.24165927795686,-52.31805336389438,-48.35966366831923,-55.90331110853513,-53.76587247191272,-53.54576995248199,-58.13850624911942,-46.121536371682005,-53.277986019679346,-50.388859568416585,-54.23413088297147,-53.38504049618808,-54.301170182305135,-55.23193228725386,-49.3885970370403,-58.21600466609891,-56.063029748883665,-52.75821835371512,-61.70415476488881,-48.01111782117846,-52.53274546002882,-55.55784358391864,-55.67635208714211,-49.46414992578328,-47.4238632508289,-49.455467447019636,-53.68990921953575,-45.494643980628766
-51.04854231387442,-51.50064074078773,-47.47040543454642,-54.37142090871645,-55.133239844718524,-57.06854631461818,-56.639324871732775,-45.77487902277652,-50.57396374621013,-50.06540954055009,-54.42282123611494,-53.83674521311359,-54.878087239480145,-54.88444541048082,-47.75939909248762,-58.1094585453576,-52.40514835767548,-54.453897967940065,-55.68423916786633,-48.801312051722256,-51.227232278522166,-53.509652112189414,-52.654152914425566,-49.85836372398433,-47.43438712498023,-49.95158523235796,-55.001711887239104,-45.043326764815546
-50.698702653808816,-54.31448419419388,-48.95189638796854,-55.94477415307485,-53.68181507163766,-56.8878036583849,-55.04141931785254,-47.7947922648971,-51.074485546745215,-48.52142568600182,-55.53676706956063,-54.605768494543824,-54.7744553898892,-55.41447954575553,-47.54619747283298,-56.11050044617166,-57.357454977799584,-53.2684652448854,-55.61920103444186,-48.977150783072275,-50.73521636244584,-55.74687226156314,-54.61494655833649,-50.21598416943368,-48.077332873779035,-50.176392108121256,-54.75186385149868,-48.01611690794908
-50.01881186564186,-52.400066169721555,-47.664423366852596,-55.24395517195168,-55.54190565436411,-55.67604028043169,-54.394416946212765,-46.487127152018054,-52.08747339416618,-49.45118680297085,-55.29839334412565,-54.452976797295,-56.73226812391658,-54.225996061695945,-48.61436776970996,-56.57323096780619,-54.41547390038264,-53.21873846659863,-53.50674169400408,-48.626650511465144,-51.351465822290244,-56.4293564989776,-55.667458964723984,-48.5991109853329,-48.929499758467095,-50.37851819058739,-54.26107788999467,-44.644708561833035
-48.200603182405004,-53.00903344567849,-47.734313413520084,-56.04477082583773,-54.33438369443221,-53.43887736304548,-56.90778743191245,-45.36728041001325,-51.38164387995961,-50.29775203388873,-54.8425899454376,-53.50083076941836,-52.94402774417762,-53.744479818986925,-47.597731842394644,-58.48475568699049,-53.48375527640892,-54.45134970345931,-42.42829282197332,-47.64548043515351,-51.04559865598109,-55.24853028945486,-55.004594140968386,-50.22450339056751,-46.835379986946776,-51.31721988976186,-53.47439733528644,-45.6225856756989
