0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
-49.21715132016106,-54.78348029335215,-47.408796777390975,-55.015573361694194,-54.31601450595462,-55.788600498927885,-56.1509904720053,-46.4818944867827,-50.97660567708443,-49.45409777596036,-56.18559366472716,-53.52575410035348,-54.09691526874787,-55.017253123839204,-49.128352663336926,-56.898507098619746,-54.09299412846945,-54.26011088308611,-53.14624893317994,-46.51432087451675,-50.7193565113879,-53.764007117906125,-59.8020305180523,-49.952213891187384,-49.090402359471746,-48.84649924290503,-53.972575169816565,-46.03988352821304
-50.26019108734703,-52.75480801602226,-48.84107751561913,-54.34928473151966,-52.00541855159193,-54.66438262457301,-58.394148503996284,-45.64619855322465,-52.308644380376315,-48.30244508595071,-56.60599911389267,-54.32907170982986,-54.87261842451417,-52.52860155358088,-48.432745446924066,-58.69446935218595,-55.17120428748866,-55.18412684701689,-54.27506957957518,-49.50099751685136,-51.88446834488571,-54.19316632870057,-51.73711403456852,-50.353593526419026,-47.67026686970488,-50.77902982519024,-54.583379962616284,-44.88872992540481
-50.64861527583342,-53.58426329807985,-46.24899460480195,-54.51554969326097,-53.39065669844532,-55.29576408031521,-57.22323271907373,-43.68541271039225,-52.4540611055425,-49.55140417394774,-55.08912481881517,-54.741971256830595,-53.48582180714396,-57.24741541592701,-47.60891824208825,-56.004736312406884,-55.84526604979483,-54.661037625841914,-53.851094023395135,-46.98769157864505,-50.09073977175362,-56.44083598303696,-55.99219558143417,-48.68180211436818,-48.267269065398246,-49.71071056538286,-53.17575362622611,-45.4228503778427
-48.96107184829843,-55.9399339724544,-46.74424038499379,-55.13757350900187,-53.485777351157616,-55.66343706570022,-57.45887694390575,-47.35548549780251,-53.19519122665963,-50.09929302986675,-55.82546427351357,-53.85955658600045,-57.40360658022343,-54.96740728198971,-45.88020806956627,-57.69182174594119,-54.990259615480205,-54.62443586054446,-54.33847724496299,-48.91884598913998,-51.79971072168116,-56.05622804242435,-48.01617873738109,-50.061176241166606,-47.73425976853619,-48.14333575004285,-54.99288068564411,-46.83223941170831
-49.407334206404435,-54.30463951794664,-47.76772908793898,-55.842573226257244,-53.490734447766215,-57.40936546301339,-55.876498824197306,-45.81096941144066,-49.642508691133095,-50.914703426733105,-55.87766659971568,-51.618792615215,-54.11136268783541,-56.68798919440628,-48.35013275063474,-56.26502838765673,-54.23805675002924,-53.978809812547354,-55.14647809531145,-47.18785096517883,-52.17521610968284,-55.2852400029728,-52.16241096751095,-50.47682751229394,-49.18642948947034,-48.80598428883044,-53.68929443378281,-45.7074888502821
-48.005027120760936,-54.14407023080475,-48.43363616032963,-54.746455632430646,-52.30990762668556,-56.019136936464214,-56.968245843628246,-46.47650726401126,-49.96012016038545,-49.83182359698307,-56.21744424316687,-54.22383624418223,-55.194106210249174,-53.840659976048485,-48.52031291235209,-56.32362393246352,-56.03942957049847,-54.3184581947843,-52.524206499374586,-49.105645670575065,-51.49275000522842,-53.780093990604286,-49.52643222385028,-49.43470118637162,-47.2295587081733,-51.67067279237366,-54.69872198042188,-46.17567389955184
-50.18949350905284,-55.667248866384206,-46.825170874788995,-53.42229945150954,-55.09725767348381,-55.08658140360489,-57.75384718822069,-44.74342688851002,-51.499323374287684,-49.063860463911645,-56.83798433812996,-54.57245589321035,-54.69964488309138,-54.32014483182381,-46.907229331805176,-55.52845623229221,-56.65739956172513,-53.25845952004633,-53.60645176899786,-47.39755180867651,-53.65355754376213,-54.03710197397195,-49.34610276137433,-48.47992695554245,-48.039339582346614,-47.93455970451965,-53.185257610073286,-47.09188058913946
-49.75784305806725,-54.24708123317,-47.69322228458513,-53.422587909816144,-53.20752768865525,-55.57473588536223,-57.469888225695854,-46.143327446738496,-53.012004673959304,-49.91088912811462,-54.68589244899901,-52.35739294225169,-55.2917934092524,-55.99295774973859,-47.195070206569866,-57.55729502910588,-56.009605980875705,-54.25440545237647,-55.06658866391305,-48.412005606224156,-52.00504242607549,-53.547024699754736,-67.2976684566523,-50.5926298451337,-49.827311548390675,-49.782277345508284,-53.32153052437283,-47.01043870801983
-48.89360283242733,-54.43929764164726,-48.85736658246683,-54.25033324968483,-54.052146770501885,-54.52226594250458,-57.620238513087415,-45.39418140950191,-53.0246618825426,-50.70760392309566,-54.78849375004314,-54.959920679752436,-54.87090580156643,-55.000227340228115,-48.17173739651109,-57.75760576706338,-55.08289026750101,-54.19485630676918,-55.58925584412261,-47.164810634227706,-51.66445752295569,-54.943337651105324,-57.49188978153066,-48.93304132497054,-48.51165867941807,-49.90644192213883,-53.41236858134114,-47.261253041378474
-49.811089433433196,-53.71157869609185,-48.746354793983926,-55.49803370534108,-52.95072765354051,-56.20464600284904,-56.48302061720383,-44.988958580734256,-52.37431978367999,-49.899856896710205,-56.62030333014151,-54.38826544870411,-54.996430171655106,-56.21202404180225,-47.79473907988418,-58.19723083013061,-54.62220652778704,-52.38102980358752,-54.985893698630605,-48.11498925385283,-51.885958735836596,-56.064107295175866,-46.9286335434068,-49.781625447178925,-48.72734026846532,-48.221166543515864,-55.437912229772934,-45.16709619103758
