0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
-49.85939199304818,-54.810263956690775,-48.280615763034504,-54.49145176720041,-54.61276845833956,-53.634942963826134,-55.79777344881089,-48.16227293391955,-51.99131649228282,-49.277424847511405,-57.129719202373224,-54.35031064916129,-54.710083829878066,-53.39213013187469,-50.756744639453814,-51.03165927058039,-53.82852868765509,-52.32817228391763,-54.155427089220765,-48.010651019385534,-51.60552483821826,-54.380665210413234,-55.17265220706071,-51.54221093397415,-46.354940340899226,-48.976694584267875,-53.785517852259886,-46.07677713041464
-49.50353298146165,-54.890531443453455,-47.15752897801379,-55.25308817074069,-54.02634754215585,-52.697859810288335,-53.943781995073415,-44.39312315542728,-52.11112794819263,-49.437404879233824,-55.290795539741154,-54.84354046210917,-54.653978149350365,-53.718866698568505,-47.038466386207084,-48.575612190526826,-55.31963234688757,-55.2277501961581,-53.933173921330074,-48.162509135828564,-51.40324049822901,-54.496934000439026,-55.64612832369955,-52.0819756877662,-47.02547890901651,-48.4834979899344,-56.077529640474395,-46.39030870433592
-47.24640908287628,-53.28117871568878,-48.031117430418554,-54.56171913194035,-55.12199998249079,-54.95153232917759,-57.3069028958006,-45.62988822887968,-50.89037965875804,-49.674891421311564,-56.413520316767844,-53.37074375508059,-52.233285817838166,-54.776215195968554,-48.18728367057337,-52.56899109074857,-54.79856735641086,-54.307712800263005,-54.26335020170486,-47.75021727285757,-52.17314209848349,-55.284972484875,-53.464686081341846,-49.642988097891724,-48.427485206817444,-50.064976455033886,-53.318817735775504,-46.98677834109422
-49.09161677588288,-54.3258659165236,-48.404222443977396,-55.73210213411197,-55.51738349138089,-56.41494339734547,-57.370861718432984,-45.31224138643262,-52.82289942518795,-50.09999336666907,-56.632675331552775,-53.047636711291425,-55.81707589343545,-54.30027388545671,-49.6790744328608,-59.92379807752144,-55.73976255110582,-54.41669350937108,-54.84157547543785,-48.31370515372213,-52.29826874787298,-53.44343046410729,-54.74061755316181,-50.555611498806186,-46.2544899076172,-48.614338674221266,-53.680701845686585,-47.47055023493855
-49.74487693042339,-55.64090817555957,-48.07492618136123,-54.449620949196664,-55.01331632899359,-55.968106612075,-57.23471122389522,-46.65375374961598,-52.480361439792254,-50.78455601733149,-54.006234093703725,-52.33363120176538,-55.3629761166939,-54.07819420409373,-46.40006659397431,-49.89574775244375,-53.57189818820995,-53.93966415800958,-52.98141898716345,-47.85327650239328,-50.10718964173585,-55.6678944946115,-54.583113069708226,-49.926200836771756,-46.22807089335094,-50.861214740571036,-54.10024499451179,-48.078186644146456
-49.61231731042181,-51.666287985787406,-48.52492241589496,-54.609330564395265,-53.61171378124785,-55.92068947852739,-56.383159452927664,-45.935786249880614,-52.82891303801309,-50.9891714130569,-54.72827468082328,-54.07627395627965,-54.09611349156977,-55.89138254100723,-47.51666542227539,-61.23024736146062,-55.353599231175856,-53.957684339582315,-55.735435936052646,-48.415443117019656,-52.316785384156766,-54.530323453463076,-54.41966493963711,-50.6859454028906,-48.32523539659861,-49.483188563525125,-54.10515333726895,-46.04280550662943
-48.75378085372947,-53.48257028471222,-48.742213747715645,-56.014870975265,-54.299639674824355,-55.222372492256966,-56.49361529018627,-45.76810433711163,-49.65607272401096,-50.23045780621267,-55.11153443938909,-54.64791907164074,-55.6993422824335,-54.684118167703396,-48.210833680362065,-55.999334073500044,-54.505574394371315,-53.532096735293436,-52.560197253798606,-48.68098685658317,-51.71548448646602,-55.39300272700071,-54.381050279532275,-50.23604241897584,-49.685544225162445,-50.430408043952326,-54.75067026425329,-45.63794086302662
-50.56097576946792,-54.74492654634629,-48.471706692644545,-55.92452480040673,-53.803758592623325,-54.36877004915666,-57.844905121777586,-46.187705651825674,-51.88200624876247,-51.04310893358021,-55.75992721877153,-55.168509582616515,-54.04682375351756,-54.562119386927534,-47.99613671139441,-49.20614554781526,-56.68668192775275,-52.58371976573172,-55.005992519074326,-48.03899673099087,-51.12139987531536,-55.417411674728136,-55.33038196177504,-50.508070405456195,-48.199534164098225,-49.12898107298803,-53.685601644218124,-46.59085050047016
-50.60739720324723,-53.10292168746447,-48.201777488409896,-56.1774547399435,-53.08846241589722,-55.17831419560841,-56.56961467680054,-46.235277409020846,-52.82287196124442,-50.15066961222838,-54.811696535820566,-54.11007225873496,-55.5604011737254,-54.60873074675599,-48.366311784281685,-52.38593059190709,-54.21194450251813,-53.82319321566668,-53.34500684260523,-48.632593480390995,-51.14854256209044,-56.17325902489349,-54.339180457338834,-49.013999578288825,-47.697795769979976,-51.19032386963052,-53.23052380931966,-45.06914158857249
-49.8183287164521,-53.9099644114849,-49.06852244811448,-55.131010845157746,-56.04061766203972,-56.29307208875439,-55.272203883522394,-47.574581889667684,-53.52416540364795,-49.640732291337606,-56.090041718633834,-55.0016943598873,-56.54567948094205,-55.11876608161947,-48.73593455036306,-46.776927426995655,-55.359490717615174,-54.154242071457965,-53.43439106074632,-45.87020959738008,-53.181455783228664,-56.2919737854108,-56.42623166980428,-50.68908262256759,-48.70050817276008,-48.70705202336877,-53.43024725415517,-47.92860563833991
-50.297230188424045,-54.06597221353418,-48.33711337479329,-54.32949375335031,-54.14190900615241,-56.02222120867719,-54.91415673169379,-46.27124379221193,-51.61356896747365,-48.7300597038698,-55.35109502578844,-52.67866219829434,-51.97389815543818,-54.68615065721097,-46.26691015761899,-61.888509425974135,-55.0778826838905,-53.9131201942827,-54.22179665666038,-48.57076340764667,-51.0128534590509,-57.31912831857464,-54.221146263721124,-50.32413503119685,-48.00966882171734,-49.74535901595334,-52.98516890189587,-46.124589673752666
-48.51281281463811,-53.85290249698634,-48.885164098485475,-53.81613426048289,-52.6480379257685,-54.12204346773683,-58.05768419737748,-46.99214691562071,-52.75111792426399,-48.264325308327244,-56.04399202142852,-54.397671798243415,-56.385895225259695,-56.10948180919872,-48.770843179159634,-59.59813350590906,-56.047093228644954,-53.67584493732324,-53.675823032235115,-47.26497608865782,-51.29899735393173,-55.041507220947985,-56.75899420506823,-50.89136472323077,-48.57748457824922,-48.520082261517466,-53.79173527651786,-44.7141723549421
